Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,RSSI1,RSSI2,RSSI3,RSSI4
0,0,0,1,0,0,0,0,0,-45,-39,-58,-66
0,0,0,1,0,0,0,0,0,-45,-39,-57,-63
0,0,0,1,0,0,0,0,0,-45,-39,-57,-62
0,0,0,1,0,0,0,0,0,-43,-41,-58,-61
0,0,0,1,0,0,0,0,0,-45,-39,-57,-63
0,0,0,1,0,0,0,0,0,-45,-39,-57,-63
0,0,0,1,0,0,0,0,0,-45,-38,-57,-63
0,0,0,1,0,0,0,0,0,-45,-39,-54,-62
0,0,0,1,0,0,0,0,0,-45,-39,-55,-63
0,0,0,1,0,0,0,0,0,-45,-39,-56,-63
0,0,0,1,0,0,0,0,0,-44,-39,-55,-65
0,0,0,1,0,0,0,0,0,-45,-39,-54,-66
0,0,0,1,0,0,0,0,0,-45,-39,-55,-62
0,0,0,1,0,0,0,0,0,-46,-39,-55,-62
0,0,0,1,0,0,0,0,0,-45,-38,-58,-60
0,0,0,1,0,0,0,0,0,-46,-38,-54,-63
0,0,0,1,0,0,0,0,0,-46,-38,-56,-62
0,0,0,1,0,0,0,0,0,-47,-39,-53,-63
0,0,0,1,0,0,0,0,0,-49,-40,-55,-62
0,0,0,1,0,0,0,0,0,-51,-44,-56,-64
0,0,0,1,0,0,0,0,0,-51,-43,-54,-60
0,0,0,1,0,0,0,0,0,-45,-41,-57,-60
0,0,0,1,0,0,0,0,0,-42,-43,-56,-67
0,0,0,1,0,0,0,0,0,-51,-38,-73,-60
0,0,0,1,0,0,0,0,0,-51,-38,-58,-68
0,0,0,1,0,0,0,0,0,-45,-35,-60,-60
0,0,0,1,0,0,0,0,0,-51,-47,-57,-61
0,0,0,1,0,0,0,0,0,-46,-37,-51,-58
0,0,0,1,0,0,0,0,0,-45,-44,-58,-64
0,0,0,1,0,0,0,0,0,-45,-38,-56,-68
0,0,0,1,0,0,0,0,0,-46,-39,-54,-69
0,0,0,1,0,0,0,0,0,-45,-40,-67,-66
0,0,0,1,0,0,0,0,0,-45,-36,-63,-72
0,0,0,1,0,0,0,0,0,-45,-36,-61,-68
0,0,0,1,0,0,0,0,0,-48,-36,-62,-75
0,0,0,1,0,0,0,0,0,-53,-35,-64,-77
0,0,0,1,0,0,0,0,0,-54,-36,-60,-72
0,0,0,1,0,0,0,0,0,-62,-41,-55,-68
0,0,0,1,0,0,0,0,0,-62,-42,-54,-67
0,0,0,1,0,0,0,0,0,-63,-42,-53,-65
0,0,0,1,0,0,0,0,0,-63,-43,-55,-64
0,0,0,1,0,0,0,0,0,-56,-37,-54,-68
0,0,0,1,0,0,0,0,0,-56,-42,-58,-69
0,0,0,1,0,0,0,0,0,-57,-36,-55,-66
0,0,0,1,0,0,0,0,0,-57,-43,-55,-69
0,0,0,1,0,0,0,0,0,-58,-43,-55,-66
0,0,0,1,0,0,0,0,0,-57,-37,-55,-66
0,0,0,1,0,0,0,0,0,-57,-37,-55,-67
0,0,0,1,0,0,0,0,0,-58,-37,-53,-66
0,0,0,1,0,0,0,0,0,-55,-37,-53,-67
0,0,0,1,0,0,0,0,0,-55,-37,-53,-67
0,0,0,1,0,0,0,0,0,-56,-43,-53,-65
0,0,0,1,0,0,0,0,0,-56,-43,-53,-66
0,0,0,1,0,0,0,0,0,-55,-37,-53,-66
0,0,0,1,0,0,0,0,0,-56,-43,-55,-67
0,0,0,1,0,0,0,0,0,-52,-44,-53,-68
0,0,0,1,0,0,0,0,0,-60,-37,-53,-64
0,0,0,1,0,0,0,0,0,-59,-37,-53,-63
0,0,0,1,0,0,0,0,0,-59,-44,-53,-63
0,0,0,1,0,0,0,0,0,-56,-44,-58,-67
0,0,0,1,0,0,0,0,0,-54,-37,-54,-68
0,0,0,1,0,0,0,0,0,-53,-41,-57,-66
0,0,0,1,0,0,0,0,0,-63,-39,-59,-68
0,0,0,1,0,0,0,0,0,-51,-39,-57,-72
0,0,0,1,0,0,0,0,0,-51,-43,-67,-72
0,0,0,1,0,0,0,0,0,-48,-48,-61,-74
0,0,0,1,0,0,0,0,0,-51,-43,-53,-65
0,0,0,1,0,0,0,0,0,-48,-42,-52,-65
0,0,0,1,0,0,0,0,0,-51,-39,-51,-63
0,0,0,1,0,0,0,0,0,-51,-35,-63,-58
0,0,0,1,0,0,0,0,0,-43,-41,-56,-57
0,0,0,1,0,0,0,0,0,-51,-40,-53,-70
0,0,0,1,0,0,0,0,0,-51,-53,-53,-71
0,0,0,1,0,0,0,0,0,-53,-42,-54,-66
0,0,0,1,0,0,0,0,0,-53,-46,-52,-64
0,0,0,1,0,0,0,0,0,-54,-46,-53,-63
0,0,0,1,0,0,0,0,0,-52,-48,-51,-68
0,0,0,1,0,0,0,0,0,-51,-48,-51,-68
0,0,0,1,0,0,0,0,0,-52,-43,-52,-68
0,0,0,1,0,0,0,0,0,-51,-43,-51,-65
0,0,0,1,0,0,0,0,0,-53,-42,-53,-67
0,0,0,1,0,0,0,0,0,-51,-43,-52,-66
0,0,0,1,0,0,0,0,0,-50,-49,-52,-67
0,0,0,1,0,0,0,0,0,-51,-44,-51,-68
0,0,0,1,0,0,0,0,0,-51,-44,-51,-68
0,0,0,1,0,0,0,0,0,-51,-45,-52,-64
0,0,0,1,0,0,0,0,0,-51,-47,-52,-66
0,0,0,1,0,0,0,0,0,-51,-47,-51,-67
0,0,0,1,0,0,0,0,0,-49,-46,-52,-66
0,0,0,1,0,0,0,0,0,-51,-41,-52,-67
0,0,0,1,0,0,0,0,0,-51,-46,-52,-66
0,0,0,1,0,0,0,0,0,-51,-47,-54,-65
0,0,0,1,0,0,0,0,0,-51,-42,-53,-66
0,0,0,1,0,0,0,0,0,-51,-47,-51,-63
0,0,0,1,0,0,0,0,0,-53,-42,-52,-66
0,0,0,1,0,0,0,0,0,-54,-43,-52,-64
0,0,0,1,0,0,0,0,0,-52,-41,-52,-68
0,0,0,1,0,0,0,0,0,-52,-43,-51,-63
0,0,0,1,0,0,0,0,0,-53,-42,-53,-66
0,0,0,1,0,0,0,0,0,-53,-41,-52,-67
0,0,0,1,0,0,0,0,0,-53,-41,-51,-65
0,0,0,1,0,0,0,0,0,-53,-43,-52,-65
0,0,0,1,0,0,0,0,0,-52,-44,-52,-63
0,0,0,1,0,0,0,0,0,-52,-42,-53,-62
0,0,0,1,0,0,0,0,0,-53,-42,-53,-65
0,0,0,1,0,0,0,0,0,-50,-46,-52,-64
0,0,0,1,0,0,0,0,0,-52,-45,-52,-65
0,0,0,1,0,0,0,0,0,-53,-42,-51,-67
0,0,0,1,0,0,0,0,0,-54,-45,-52,-68
0,0,0,1,0,0,0,0,0,-51,-42,-51,-67
0,0,0,1,0,0,0,0,0,-51,-43,-53,-67
0,0,0,1,0,0,0,0,0,-52,-44,-52,-64
0,0,0,1,0,0,0,0,0,-54,-42,-52,-64
0,0,0,1,0,0,0,0,0,-55,-43,-52,-67
0,0,0,1,0,0,0,0,0,-52,-42,-53,-68
0,0,0,1,0,0,0,0,0,-56,-42,-54,-65
0,0,0,1,0,0,0,0,0,-52,-43,-52,-66
0,0,0,1,0,0,0,0,0,-51,-42,-52,-67
0,0,0,1,0,0,0,0,0,-53,-43,-52,-70
0,0,0,1,0,0,0,0,0,-53,-43,-51,-69
0,0,0,1,0,0,0,0,0,-54,-43,-52,-70
0,0,0,1,0,0,0,0,0,-54,-43,-53,-69
0,0,0,1,0,0,0,0,0,-54,-43,-52,-68
0,0,0,1,0,0,0,0,0,-55,-42,-53,-71
0,0,0,1,0,0,0,0,0,-51,-43,-53,-70
0,0,0,1,0,0,0,0,0,-51,-43,-53,-67
0,0,0,1,0,0,0,0,0,-52,-43,-53,-68
0,0,0,1,0,0,0,0,0,-53,-43,-52,-67
0,0,0,1,0,0,0,0,0,-55,-43,-60,-67
0,0,0,1,0,0,0,0,0,-57,-42,-53,-67
0,0,0,1,0,0,0,0,0,-52,-45,-55,-65
0,0,0,1,0,0,0,0,0,-55,-43,-52,-66
0,0,0,1,0,0,0,0,0,-53,-44,-55,-67
0,0,0,1,0,0,0,0,0,-51,-41,-53,-70
0,0,0,1,0,0,0,0,0,-56,-42,-58,-57
0,0,0,1,0,0,0,0,0,-52,-46,-52,-58
0,0,0,1,0,0,0,0,0,-47,-46,-57,-63
0,0,0,1,0,0,0,0,0,-47,-46,-59,-69
0,0,0,1,0,0,0,0,0,-47,-46,-61,-59
0,0,0,1,0,0,0,0,0,-46,-41,-62,-73
0,0,0,1,0,0,0,0,0,-53,-41,-63,-81
0,0,0,1,0,0,0,0,0,-45,-40,-60,-58
0,0,0,1,0,0,0,0,0,-39,-41,-62,-59
0,0,0,1,0,0,0,0,0,-39,-53,-60,-62
0,0,0,1,0,0,0,0,0,-39,-56,-61,-62
0,0,0,1,0,0,0,0,0,-39,-43,-59,-62
0,0,0,1,0,0,0,0,0,-40,-43,-61,-62
0,0,0,1,0,0,0,0,0,-40,-53,-61,-61
0,0,0,1,0,0,0,0,0,-40,-43,-62,-63
0,0,0,1,0,0,0,0,0,-41,-43,-59,-63
0,0,0,1,0,0,0,0,0,-41,-51,-60,-61
0,0,0,1,0,0,0,0,0,-41,-43,-64,-61
0,0,0,1,0,0,0,0,0,-42,-43,-60,-60
0,0,0,1,0,0,0,0,0,-41,-42,-61,-61
0,0,0,1,0,0,0,0,0,-41,-48,-60,-61
0,0,0,1,0,0,0,0,0,-41,-42,-60,-63
0,0,0,1,0,0,0,0,0,-41,-51,-59,-64
0,0,0,1,0,0,0,0,0,-43,-51,-60,-63
0,0,0,1,0,0,0,0,0,-42,-51,-60,-64
0,0,0,1,0,0,0,0,0,-42,-51,-61,-62
0,0,0,1,0,0,0,0,0,-41,-51,-61,-61
0,0,0,1,0,0,0,0,0,-41,-51,-64,-60
0,0,0,1,0,0,0,0,0,-41,-51,-61,-60
0,0,0,1,0,0,0,0,0,-41,-51,-63,-58
0,0,0,1,0,0,0,0,0,-42,-43,-61,-58
0,0,0,1,0,0,0,0,0,-45,-43,-68,-59
0,0,0,1,0,0,0,0,0,-45,-40,-63,-58
0,0,0,1,0,0,0,0,0,-43,-39,-63,-60
0,0,0,1,0,0,0,0,0,-42,-39,-60,-59
0,0,0,1,0,0,0,0,0,-48,-36,-68,-62
0,0,0,1,0,0,0,0,0,-49,-39,-73,-58
0,0,0,1,0,0,0,0,0,-47,-39,-69,-61
0,0,0,1,0,0,0,0,0,-48,-44,-67,-61
0,0,0,1,0,0,0,0,0,-48,-45,-66,-61
0,0,0,1,0,0,0,0,0,-51,-47,-65,-64
0,0,0,1,0,0,0,0,0,-51,-43,-62,-67
0,0,0,0,1,0,0,0,0,-51,-44,-67,-66
0,0,0,0,1,0,0,0,0,-51,-47,-64,-66
0,0,0,0,1,0,0,0,0,-51,-41,-67,-68
0,0,0,0,1,0,0,0,0,-56,-45,-70,-64
0,0,0,0,1,0,0,0,0,-51,-37,-58,-67
0,0,0,0,1,0,0,0,0,-40,-34,-57,-61
0,0,0,0,1,0,0,0,0,-54,-33,-49,-62
0,0,0,0,1,0,0,0,0,-53,-40,-56,-58
0,0,0,0,1,0,0,0,0,-51,-41,-56,-61
0,0,0,0,1,0,0,0,0,-45,-36,-61,-70
0,0,0,0,1,0,0,0,0,-51,-36,-59,-74
0,0,0,0,1,0,0,0,0,-45,-52,-59,-68
0,0,0,0,1,0,0,0,0,-45,-37,-62,-64
0,0,0,0,1,0,0,0,0,-44,-53,-59,-66
0,0,0,0,1,0,0,0,0,-45,-53,-64,-68
0,0,0,0,1,0,0,0,0,-47,-42,-54,-65
0,0,0,0,1,0,0,0,0,-48,-33,-49,-63
0,0,0,0,1,0,0,0,0,-47,-41,-48,-61
0,0,0,0,1,0,0,0,0,-47,-40,-49,-61
0,0,0,0,1,0,0,0,0,-48,-30,-51,-62
0,0,0,0,1,0,0,0,0,-45,-32,-54,-65
0,0,0,0,1,0,0,0,0,-46,-34,-58,-67
0,0,0,0,1,0,0,0,0,-46,-41,-61,-67
0,0,0,0,1,0,0,0,0,-45,-33,-58,-66
0,0,0,0,1,0,0,0,0,-45,-40,-58,-65
0,0,0,0,1,0,0,0,0,-45,-41,-58,-65
0,0,0,0,1,0,0,0,0,-46,-41,-60,-68
0,0,0,0,1,0,0,0,0,-46,-34,-59,-66
0,0,0,0,1,0,0,0,0,-45,-34,-59,-67
0,0,0,0,1,0,0,0,0,-44,-41,-57,-66
0,0,0,0,1,0,0,0,0,-45,-35,-59,-66
0,0,0,0,1,0,0,0,0,-46,-42,-60,-68
0,0,0,0,1,0,0,0,0,-46,-35,-60,-68
0,0,0,0,1,0,0,0,0,-45,-41,-57,-67
0,0,0,0,1,0,0,0,0,-45,-33,-55,-66
0,0,0,0,1,0,0,0,0,-45,-33,-55,-67
0,0,0,0,1,0,0,0,0,-45,-41,-54,-66
0,0,0,0,1,0,0,0,0,-45,-33,-56,-68
0,0,0,0,1,0,0,0,0,-43,-32,-54,-66
0,0,0,0,1,0,0,0,0,-43,-32,-54,-67
0,0,0,0,1,0,0,0,0,-43,-41,-56,-64
0,0,0,0,1,0,0,0,0,-45,-42,-56,-68
0,0,0,0,1,0,0,0,0,-43,-34,-57,-68
0,0,0,0,1,0,0,0,0,-45,-37,-59,-65
0,0,0,0,1,0,0,0,0,-45,-37,-56,-66
0,0,0,0,1,0,0,0,0,-45,-37,-58,-63
0,0,0,0,1,0,0,0,0,-45,-43,-58,-61
0,0,0,0,1,0,0,0,0,-51,-40,-53,-58
0,0,0,0,1,0,0,0,0,-48,-30,-49,-56
0,0,0,0,1,0,0,0,0,-53,-51,-49,-58
0,0,0,0,1,0,0,0,0,-51,-29,-49,-60
0,0,0,0,1,0,0,0,0,-48,-45,-53,-58
0,0,0,0,1,0,0,0,0,-53,-39,-53,-69
0,0,0,0,1,0,0,0,0,-47,-40,-60,-73
0,0,0,0,1,0,0,0,0,-55,-42,-57,-68
0,0,0,0,1,0,0,0,0,-51,-41,-56,-61
0,0,0,0,1,0,0,0,0,-52,-51,-57,-65
0,0,0,0,1,0,0,0,0,-52,-47,-55,-64
0,0,0,0,1,0,0,0,0,-51,-40,-55,-67
0,0,0,0,1,0,0,0,0,-51,-41,-55,-68
0,0,0,0,1,0,0,0,0,-51,-41,-56,-66
0,0,0,0,1,0,0,0,0,-51,-40,-55,-67
0,0,0,0,1,0,0,0,0,-51,-40,-55,-67
0,0,0,0,1,0,0,0,0,-51,-39,-54,-68
0,0,0,0,1,0,0,0,0,-52,-39,-55,-65
0,0,0,0,1,0,0,0,0,-51,-47,-55,-66
0,0,0,0,1,0,0,0,0,-51,-38,-54,-67
0,0,0,0,1,0,0,0,0,-51,-47,-55,-68
0,0,0,0,1,0,0,0,0,-51,-39,-55,-69
0,0,0,0,1,0,0,0,0,-51,-47,-55,-67
0,0,0,0,1,0,0,0,0,-51,-47,-55,-65
0,0,0,0,1,0,0,0,0,-51,-37,-55,-65
0,0,0,0,1,0,0,0,0,-51,-37,-54,-64
0,0,0,0,1,0,0,0,0,-50,-47,-55,-65
0,0,0,0,1,0,0,0,0,-51,-47,-56,-66
0,0,0,0,1,0,0,0,0,-51,-38,-59,-66
0,0,0,0,1,0,0,0,0,-51,-39,-56,-69
0,0,0,0,1,0,0,0,0,-51,-38,-53,-67
0,0,0,0,1,0,0,0,0,-52,-47,-58,-65
0,0,0,0,1,0,0,0,0,-51,-39,-53,-65
0,0,0,0,1,0,0,0,0,-54,-48,-55,-65
0,0,0,0,1,0,0,0,0,-53,-47,-55,-69
0,0,0,0,1,0,0,0,0,-53,-39,-53,-67
0,0,0,0,1,0,0,0,0,-47,-40,-53,-65
0,0,0,0,1,0,0,0,0,-51,-40,-54,-65
0,0,0,0,1,0,0,0,0,-51,-39,-55,-66
0,0,0,0,1,0,0,0,0,-52,-46,-54,-68
0,0,0,0,1,0,0,0,0,-53,-46,-53,-68
0,0,0,0,1,0,0,0,0,-52,-46,-53,-68
0,0,0,0,1,0,0,0,0,-53,-38,-52,-64
0,0,0,0,1,0,0,0,0,-52,-46,-53,-65
0,0,0,0,1,0,0,0,0,-53,-39,-53,-65
0,0,0,0,1,0,0,0,0,-53,-39,-54,-62
0,0,0,0,1,0,0,0,0,-53,-39,-53,-68
0,0,0,0,1,0,0,0,0,-52,-46,-55,-66
0,0,0,0,1,0,0,0,0,-51,-47,-53,-67
0,0,0,0,1,0,0,0,0,-54,-38,-51,-65
0,0,0,0,1,0,0,0,0,-52,-45,-54,-67
0,0,0,0,1,0,0,0,0,-52,-46,-52,-69
0,0,0,0,1,0,0,0,0,-52,-46,-54,-67
0,0,0,0,1,0,0,0,0,-52,-38,-53,-65
0,0,0,0,1,0,0,0,0,-51,-45,-53,-67
0,0,0,0,1,0,0,0,0,-52,-45,-53,-67
0,0,0,0,1,0,0,0,0,-51,-38,-54,-68
0,0,0,0,1,0,0,0,0,-52,-45,-55,-69
0,0,0,0,1,0,0,0,0,-53,-44,-53,-66
0,0,0,0,1,0,0,0,0,-52,-37,-53,-67
0,0,0,0,1,0,0,0,0,-52,-38,-54,-67
0,0,0,0,1,0,0,0,0,-52,-44,-53,-67
0,0,0,0,1,0,0,0,0,-53,-37,-55,-68
0,0,0,0,1,0,0,0,0,-52,-43,-53,-68
0,0,0,0,1,0,0,0,0,-51,-43,-56,-66
0,0,0,0,1,0,0,0,0,-52,-37,-58,-65
0,0,0,0,1,0,0,0,0,-53,-38,-52,-65
0,0,0,0,1,0,0,0,0,-54,-37,-52,-66
0,0,0,0,1,0,0,0,0,-52,-44,-53,-65
0,0,0,0,1,0,0,0,0,-53,-42,-53,-66
0,0,0,0,1,0,0,0,0,-51,-42,-53,-68
0,0,0,0,1,0,0,0,0,-54,-42,-51,-69
0,0,0,0,1,0,0,0,0,-51,-43,-53,-69
0,0,0,0,1,0,0,0,0,-53,-38,-52,-69
0,0,0,0,1,0,0,0,0,-53,-40,-53,-70
0,0,0,0,1,0,0,0,0,-49,-47,-52,-70
0,0,0,0,1,0,0,0,0,-55,-43,-49,-72
0,0,0,0,1,0,0,0,0,-47,-53,-51,-75
0,0,0,0,1,0,0,0,0,-47,-45,-51,-74
0,0,0,0,1,0,0,0,0,-47,-47,-51,-72
0,0,0,0,1,0,0,0,0,-48,-45,-51,-74
0,0,0,0,1,0,0,0,0,-48,-46,-52,-72
0,0,0,0,1,0,0,0,0,-46,-47,-52,-70
0,0,0,0,1,0,0,0,0,-47,-53,-52,-71
0,0,0,0,1,0,0,0,0,-48,-43,-52,-67
0,0,0,0,1,0,0,0,0,-51,-41,-52,-63
0,0,0,0,1,0,0,0,0,-54,-45,-52,-66
0,0,0,0,1,0,0,0,0,-52,-38,-52,-66
0,0,0,0,1,0,0,0,0,-52,-38,-52,-68
0,0,0,0,1,0,0,0,0,-51,-45,-53,-69
0,0,0,0,1,0,0,0,0,-51,-41,-54,-65
0,0,0,0,1,0,0,0,0,-48,-33,-54,-67
0,0,0,0,1,0,0,0,0,-47,-45,-57,-65
0,0,0,0,1,0,0,0,0,-46,-32,-53,-64
0,0,0,0,1,0,0,0,0,-45,-48,-56,-65
0,0,0,0,1,0,0,0,0,-44,-49,-55,-64
0,0,0,0,1,0,0,0,0,-45,-51,-57,-65
0,0,0,0,1,0,0,0,0,-45,-32,-56,-66
0,0,0,0,1,0,0,0,0,-46,-45,-55,-65
0,0,0,0,1,0,0,0,0,-45,-41,-53,-68
0,0,0,0,1,0,0,0,0,-46,-41,-55,-65
0,0,0,0,1,0,0,0,0,-46,-33,-53,-65
0,0,0,0,1,0,0,0,0,-45,-33,-55,-66
0,0,0,0,1,0,0,0,0,-44,-45,-54,-65
0,0,0,0,1,0,0,0,0,-44,-33,-56,-65
0,0,0,0,1,0,0,0,0,-45,-33,-53,-67
0,0,0,0,1,0,0,0,0,-45,-45,-56,-68
0,0,0,0,1,0,0,0,0,-45,-33,-54,-68
0,0,0,0,1,0,0,0,0,-45,-45,-55,-68
0,0,0,0,1,0,0,0,0,-45,-45,-56,-69
0,0,0,0,1,0,0,0,0,-45,-33,-54,-69
0,0,0,0,1,0,0,0,0,-44,-44,-55,-68
0,0,0,0,1,0,0,0,0,-45,-45,-55,-66
0,0,0,0,1,0,0,0,0,-45,-46,-55,-68
0,0,0,0,1,0,0,0,0,-45,-44,-55,-68
0,0,0,0,1,0,0,0,0,-44,-34,-54,-67
0,0,0,0,1,0,0,0,0,-45,-34,-54,-68
0,0,0,0,1,0,0,0,0,-45,-34,-53,-68
0,0,0,0,1,0,0,0,0,-45,-34,-54,-66
0,0,0,0,1,0,0,0,0,-45,-44,-54,-68
0,0,0,0,1,0,0,0,0,-45,-43,-58,-68
0,0,0,0,1,0,0,0,0,-45,-34,-57,-65
0,0,0,0,1,0,0,0,0,-45,-34,-53,-69
0,0,0,0,1,0,0,0,0,-46,-34,-55,-69
0,0,0,0,1,0,0,0,0,-45,-41,-53,-68
0,0,0,0,1,0,0,0,0,-45,-34,-53,-69
0,0,0,0,1,0,0,0,0,-46,-41,-53,-70
0,0,0,0,1,0,0,0,0,-46,-40,-52,-71
0,0,0,0,1,0,0,0,0,-46,-35,-51,-72
0,0,0,0,1,0,0,0,0,-47,-39,-51,-71
0,0,0,0,1,0,0,0,0,-46,-34,-53,-68
0,0,0,0,1,0,0,0,0,-46,-35,-53,-70
0,0,0,0,1,0,0,0,0,-45,-40,-52,-70
0,0,0,0,1,0,0,0,0,-46,-39,-53,-72
0,0,0,0,1,0,0,0,0,-45,-35,-52,-74
0,0,0,0,1,0,0,0,0,-45,-37,-51,-69
0,0,0,0,1,0,0,0,0,-45,-35,-52,-70
0,0,0,0,1,0,0,0,0,-44,-35,-55,-69
0,0,0,0,1,0,0,0,0,-45,-34,-54,-67
0,0,0,0,1,0,0,0,0,-45,-34,-53,-69
0,0,0,0,1,0,0,0,0,-45,-43,-55,-70
0,0,0,0,1,0,0,0,0,-44,-42,-53,-68
0,0,0,0,1,0,0,0,0,-45,-34,-53,-71
0,0,0,0,1,0,0,0,0,-45,-42,-51,-71
0,0,0,0,1,0,0,0,0,-45,-42,-52,-71
0,0,0,0,1,0,0,0,0,-45,-42,-51,-77
0,0,0,0,1,0,0,0,0,-46,-42,-50,-67
0,0,0,0,1,0,0,0,0,-46,-43,-51,-72
0,0,0,0,1,0,0,0,0,-45,-43,-51,-70
0,0,0,0,1,0,0,0,0,-45,-33,-51,-72
0,0,0,0,1,0,0,0,0,-45,-32,-51,-70
0,0,0,0,1,0,0,0,0,-45,-43,-54,-79
0,0,0,0,1,0,0,0,0,-45,-31,-52,-74
0,0,0,0,0,1,0,0,0,-45,-45,-57,-74
0,0,0,0,0,1,0,0,0,-48,-39,-51,-68
0,0,0,0,0,1,0,0,0,-52,-51,-49,-62
0,0,0,0,0,1,0,0,0,-56,-53,-51,-66
0,0,0,0,0,1,0,0,0,-49,-53,-43,-68
0,0,0,0,0,1,0,0,0,-46,-40,-49,-60
0,0,0,0,0,1,0,0,0,-53,-40,-49,-66
0,0,0,0,0,1,0,0,0,-55,-41,-47,-72
0,0,0,0,0,1,0,0,0,-51,-42,-49,-61
0,0,0,0,0,1,0,0,0,-56,-39,-48,-64
0,0,0,0,0,1,0,0,0,-55,-38,-45,-65
0,0,0,0,0,1,0,0,0,-60,-47,-51,-64
0,0,0,0,0,1,0,0,0,-54,-38,-49,-65
0,0,0,0,0,1,0,0,0,-52,-39,-47,-73
0,0,0,0,0,1,0,0,0,-56,-37,-47,-77
0,0,0,0,0,1,0,0,0,-56,-36,-51,-76
0,0,0,0,0,1,0,0,0,-57,-34,-47,-78
0,0,0,0,0,1,0,0,0,-51,-33,-45,-64
0,0,0,0,0,1,0,0,0,-57,-39,-51,-65
0,0,0,0,0,1,0,0,0,-57,-44,-63,-66
0,0,0,0,0,1,0,0,0,-51,-41,-45,-64
0,0,0,0,0,1,0,0,0,-52,-39,-45,-63
0,0,0,0,0,1,0,0,0,-52,-45,-53,-65
0,0,0,0,0,1,0,0,0,-53,-47,-58,-65
0,0,0,0,0,1,0,0,0,-51,-49,-54,-62
0,0,0,0,0,1,0,0,0,-54,-43,-57,-68
0,0,0,0,0,1,0,0,0,-53,-47,-46,-68
0,0,0,0,0,1,0,0,0,-52,-42,-57,-71
0,0,0,0,0,1,0,0,0,-53,-51,-56,-66
0,0,0,0,0,1,0,0,0,-52,-39,-53,-64
0,0,0,0,0,1,0,0,0,-52,-40,-55,-66
0,0,0,0,0,1,0,0,0,-51,-42,-46,-66
0,0,0,0,0,1,0,0,0,-53,-39,-65,-68
0,0,0,0,0,1,0,0,0,-53,-42,-55,-65
0,0,0,0,0,1,0,0,0,-51,-45,-51,-65
0,0,0,0,0,1,0,0,0,-53,-42,-51,-66
0,0,0,0,0,1,0,0,0,-53,-40,-51,-65
0,0,0,0,0,1,0,0,0,-51,-47,-45,-65
0,0,0,0,0,1,0,0,0,-56,-40,-57,-66
0,0,0,0,0,1,0,0,0,-58,-38,-45,-66
0,0,0,0,0,1,0,0,0,-52,-41,-46,-65
0,0,0,0,0,1,0,0,0,-54,-38,-42,-63
0,0,0,0,0,1,0,0,0,-56,-41,-45,-61
0,0,0,0,0,1,0,0,0,-54,-38,-45,-66
0,0,0,0,0,1,0,0,0,-60,-42,-44,-65
0,0,0,0,0,1,0,0,0,-55,-40,-43,-66
0,0,0,0,0,1,0,0,0,-59,-39,-46,-68
0,0,0,0,0,1,0,0,0,-54,-39,-45,-66
0,0,0,0,0,1,0,0,0,-56,-41,-41,-68
0,0,0,0,0,1,0,0,0,-53,-42,-47,-67
0,0,0,0,0,1,0,0,0,-54,-43,-42,-63
0,0,0,0,0,1,0,0,0,-56,-38,-48,-63
0,0,0,0,0,1,0,0,0,-53,-41,-43,-68
0,0,0,0,0,1,0,0,0,-51,-41,-47,-64
0,0,0,0,0,1,0,0,0,-52,-39,-43,-65
0,0,0,0,0,1,0,0,0,-51,-39,-47,-64
0,0,0,0,0,1,0,0,0,-51,-39,-52,-63
0,0,0,0,0,1,0,0,0,-48,-41,-47,-65
0,0,0,0,0,1,0,0,0,-51,-40,-46,-66
0,0,0,0,0,1,0,0,0,-52,-49,-41,-66
0,0,0,0,0,1,0,0,0,-53,-46,-43,-60
0,0,0,0,0,1,0,0,0,-48,-43,-47,-77
0,0,0,0,0,1,0,0,0,-45,-41,-51,-65
0,0,0,0,0,1,0,0,0,-48,-34,-49,-78
0,0,0,0,0,1,0,0,0,-51,-35,-47,-74
0,0,0,0,0,1,0,0,0,-53,-37,-47,-74
0,0,0,0,0,1,0,0,0,-53,-45,-49,-76
0,0,0,0,0,1,0,0,0,-51,-40,-47,-79
0,0,0,0,0,1,0,0,0,-52,-37,-43,-70
0,0,0,0,0,1,0,0,0,-54,-37,-45,-61
0,0,0,0,0,1,0,0,0,-44,-38,-46,-76
0,0,0,0,0,1,0,0,0,-51,-39,-45,-76
0,0,0,0,0,1,0,0,0,-48,-39,-48,-80
0,0,0,0,0,1,0,0,0,-51,-40,-49,-83
0,0,0,0,0,1,0,0,0,-51,-40,-47,-78
0,0,0,0,0,1,0,0,0,-51,-40,-45,-74
0,0,0,0,0,1,0,0,0,-53,-40,-45,-71
0,0,0,0,0,1,0,0,0,-51,-40,-45,-73
0,0,0,0,0,1,0,0,0,-53,-40,-43,-62
0,0,0,0,0,1,0,0,0,-51,-42,-45,-74
0,0,0,0,0,1,0,0,0,-51,-44,-45,-71
0,0,0,0,0,1,0,0,0,-51,-38,-45,-70
0,0,0,0,0,1,0,0,0,-54,-37,-41,-60
0,0,0,0,0,1,0,0,0,-53,-36,-44,-61
0,0,0,0,0,1,0,0,0,-51,-44,-47,-76
0,0,0,0,0,1,0,0,0,-55,-35,-45,-79
0,0,0,0,0,1,0,0,0,-51,-43,-47,-63
0,0,0,0,0,1,0,0,0,-54,-41,-47,-86
